Kategori,Başlık,İçerik
Spor,Barcelona Gavi'nin sağ ön çapraz bağı yırtıldı,"Barcelona, dün oynanan İspanya-Gürcistan maçında sakatlanarak oyuna devam edemeyen 19 yaşındaki futbolcu Gavi’nin sağ diz ön çapraz bağının tamamen yırtıldığı ve buna bağlı olarak da yan menisküs yaralanması yaşadığını açıkladı."
Spor,"Galler, Türkiye maçına hazır","UEFA 2024 Avrupa Futbol Şampiyonası (EURO 2024) Elemeleri D Grubu sekizinci ve son maçında 21 Kasım Salı günü A Milli Takım'ı konuk edecek Galler, hazırlıklarını tamamladı."
Spor,Konyaspor'da olağanüstü genel kurul ertelendi,"Konyaspor Kulübü Olağanüstü Genel Kurulu, yeterli çoğunluğun sağlanamaması nedeniyle 27 Kasım Pazartesi gününe ertelendi."
Spor,TFF'den Dünya Çocuk Hakları Günü için kutlama mesajı,"Türkiye Futbol Federasyonu (TFF), Dünya Çocuk Hakları Günü için kutlama mesajı yayımladı."
Spor,Ayşe Çebi Geleceğin Şampiyonları Karting Akademisi’nde piste çıkacak,"Karting sporcusu Ayşe Çebi, Birleşik Arap Emirlikleri'nde düzenlenecek Geleceğin Şampiyonları Karting Akademisi organizasyonunda yarışacak."
Spor,Beşiktaş Emlakjet zorlu mücadele için Paris deplasmanında,"Basketbol BKT Avrupa Kupası A Grubu'nun 8. haftasında Beşiktaş Emlakjet, 21 Kasım Salı günü deplasmanda Fransa ekibi Paris Basketball ile karşılaşacak."
Spor,Trabzonspor'da Nicolas Pepe heyecanlandırıyor,Trabzonspor'da Nicolas Pepe'nin artan performansı teknik direktör Abdullah Avcı'yı mutlu ediyor.
Spor,Beşiktaş'ı yoğun fikstür bekliyor,"Beşiktaş'ı yoğun bir fikstür bekliyor. Siyah beyazlılar; 1 aylık süreçte ligde 6, Avrupa'da 2 olmak üzere toplam 8 maça çıkacak."
Spor,Fenerbahçe'de Oosterwolde beğeni topladı,"Fenerbahçe’nin genç oyuncusu Jayden Oosterwolde, ortaya koyduğu performans ile beğeni topladı. 17 resmi maçın 13’üne ilk 11’de başlayan Hollandalı futbolcu, hem sol bekte hem de stoper mevkiinde takımına katkı sağladı."
Spor,Kerem Aktürkoğlu ligde skor üretemedi,"Galatasaray'da Kerem Aktürkoğlu, sol kanadı arıyor. 25 yaşındaki futbolcu, forvet arkasına geçtikten sonra ligde skor üretemedi."
Spor,Beşiktaş Başkan Adayı Serdal Adalı Denizli'deki üyeleriyle buluştu,"Beşiktaş Kulübünün 3 Aralık'ta gerçekleştirilecek olağanüstü seçimli genel kurulu öncesinde başkan adaylarından Serdal Adalı, Denizli'deki kongre üyeleriyle bir araya geldi."
Spor,İlhan Palut: Daha iyi olmamız gerektiğinin farkındayız,"Trendyol Süper Lig'in 13. haftasında 26 Kasım Pazar günü deplasmanda Bitexen Antalyaspor ile karşılaşacak Çaykur Rizespor'un teknik direktörü İlhan Palut, bu maçta çok üzerinde bir performans, oyun ve mücadele göstermeleri gerektiğini söyledi."
Spor,Cardiff Teknik Direktörü Erol Bulut: EURO 2024'te yarı finale kadar gidebiliriz,"İngiltere Championship ekibi Cardiff City'nin teknik direktörü Erol Bulut, 21 Kasım Salı günü Cardiff'te A Milli Futbol Takımı'nı zorlu bir atmosferin beklediğini söyledi."
Spor,Erzurumspor FK play-off oynamak istiyor,"Trendyol 1. Lig ekiplerinden Erzurumspor FK'nin teknik direktörü Hakan Kutlu, transfer yasağının kalkması ve birkaç oyuncu takviyesiyle play-off'a kalabileceklerini söyledi."
Spor,Karatede 2023 hedefleri tuttu,"Türkiye Karate Federasyonu Başkanı Aslan Abid Uğuz, Dünya Karate Şampiyonası'nda 2 altın, 2 gümüş ve 2 bronz madalya alarak 3. olan milli takımın rekor kırdığını belirterek, verdikleri sözleri tuttuklarını dile getirdi."
Spor,"Alperen Şengün'ün ""double double""ı yetmedi","Amerikan Basketbol Ligi'nde (NBA) Los Angeles Lakers, sahasında Houston Rockets'ı 105-104 yendi."
Spor,Ümit Milli Takım Norveç'i konuk edecek,"Ümit Milli Futbol Takımı, 2025 UEFA 21 Yaş Altı Avrupa Şampiyonası Elemeleri A Grubu 5. maçında 21 Kasım Salı günü Alanya'da Norveç ile karşılaşacak."
Spor,A Milli Takım grubunu lider tamamlamak için Galler deplasmanında,"A Milli Futbol Takımı, UEFA 2024 Avrupa Şampiyonası (EURO 2024) Elemeleri D Grubu sekizinci ve son maçında 21 Kasım Salı günü deplasmanda Galler ile karşı karşıya gelecek."
Spor,Milli boksörler Avrupa'da 2'si altın 12 madalya kazandı,"Avrupa 22 Yaş Altı Boks Şampiyonası'nda mücadele eden milli sporcular, 2'si altın 12 madalya elde etti."
Spor,ATP Finalleri'nde Sırp tenisçi Djokovic şampiyon oldu,"Profesyonel Tenisçiler Birliği (ATP) Finalleri'nde İtalyan Jannik Sinner'ı mağlup eden Sırp raket Novak Djokovic, şampiyonluğa ulaştı."
Spor,Yıldız eskrimciler Sofya'da 2 madalya daha kazandı,"Türkiye, Bulgaristan'da yapılan Avrupa Eskrim Konfederasyonu Yıldızlar Circuit Turnuvası'nın son gününde 1 altın ve 1 bronz madalya elde etti."
Spor,Milli sporcular Tuba Bade ve Ada Dünya 2'ncisi oldu,"İngiltere'nin Birmingham kentinde düzenlenen Trampolin Cimnastik Gençler Dünya Şampiyonası'nda milli sporcular Tuba Bade Şahin ve Ada Kanat, genç kadınlar senkronda gümüş madalya kazandı."
Spor,MotoGP'nin Katar ayağını Di Giannantonio kazandı,"MotoGP Dünya Şampiyonası'nın 19. ayağı Katar Grand Prix'sinde, Gresini Racing Ducati takımından İtalyan pilot Fabio Di Giannantonio birinci olarak kariyerindeki ilk MotoGP zaferine ulaştı."
Spor,A Milli Futbol Takımı Galler'e geldi,"UEFA 2024 Avrupa Futbol Şampiyonası (EURO 2024) Elemeleri D Grubu 8. ve son maçında 21 Kasım Salı günü deplasmanda Galler ile karşılaşacak A Milli Takım, bu ülkeye ulaştı."
Spor,NBA oyuncusu Irving basın toplantısına Filistin kefiyesiyle çıktı,"Amerikan Basketbol Ligi'nde (NBA) oynayan Avustralya asıllı Amerikalı basketbolcu Kyrie Irving, Filistin halkıyla dayanışma amacıyla Filistin kefiyesi giydi."
Spor,Beşiktaş Başkan Adayı Adalı Düzce'de kongre üyeleriyle buluştu,"Beşiktaş'ta başkan adaylığını açıklayan Serdal Adalı, Düzce'de bir araya geldiği kongre üyelerinden destek istedi."
Spor,Footvolley Dünya Kulüpler Kupası tamamlandı,Dünya Footvolley Federasyonu tarafından Antalya'nın Alanya ilçesinde düzenlenen Footvolley Dünya Kulüpler Kupası'nda İran'ın İstiklal takımı birinci oldu.
Spor,Sultanlar Ligi ve Efeler Ligi'nde 8. hafta toplu sonuçları,Voleybolda Vodafone Sultanlar Ligi ve AXA Sigorta Efeler Ligi'nde 8. hafta maçları tamamlandı.
Spor,Türkiye karatede Balkan şampiyonu oldu,"Karatede, 23. Ümit, Genç ve 21 Yaş Altı Balkan Şampiyonası'nda Türkiye, 13 altın, 11 gümüş ve 19 bronz olmak üzere 43 madalya ile takım halinde şampiyonluğa ulaştı."
Spor,Eczacıbaşı Dynavit Galatasaray Daikin’i mağlup etti,"Sultanlar Ligi'nin 8. hafta mücadelesinde Eczacıbaşı Dynavit, deplasmanda Galatasaray Daikin’i 25-16, 25-12 ve 25-18’lik setlerle 3-0 mağlup etti."
Spor,Aerobik Cimnastik Avrupa Şampiyonası tamamlandı,"Antalya'da düzenlenen ve 398 sporcunun yarıştığı 13'üncü Aerobik Cimnastik Avrupa Şampiyonası, final yarışmaları ile tamamlandı."
Spor,Şampiyon Jaume Masia,"Moto3 Dünya Şampiyonası'nın Katar ayağını kazanan Jaume Masia, son yarış öncesi şampiyonluğunu ilan etti."
Spor,32. Ege Rallisi sona erdi,2023 Petrol Ofisi Maxima Türkiye Ralli Şampiyonası’nın 5. ayağı 32. Ege Rallisi'nde dereceye girenler belli oldu.
Spor,Emre Akbaba aday kadrodan çıkarıldı,A Milli Takımımızın aday kadrosunda değişikliğe gidildi. Emre Akbaba diz sakatlığı nedeniyle kadrodan çıkarıldı.
Spor,UEFA'dan Arda Kardeşler'e görev,"FIFA kokartlı hakem Arda Kardeşler, Cebelitarık ile Hollanda takımları arasında 21 Kasım Salı günü oynanacak UEFA 2024 Avrupa Şampiyonası Eleme Turu müsabakasını yönetecek."
Spor,7. Uluslararası Satranç Turnuvası'nda ödüller sahiplerini buldu,Mersin Büyükşehir Belediyesinin Türkiye Satranç Federasyonu işbirliğinde bu yıl 7.’sini organize ettiği ‘Uluslararası Satranç Turnuvası’nda dereceye giren sporculara ödülleri verildi.
Spor,Yozgat’ta Süper Lig güreş müsabakaları tamamlandı,Yozgat’ta 16-19 günleri arasında gerçekleştirilen Süper Lig Serbest ve Grekoromen güreş müsabakaları sona erdi.
Spor,Dünya Ralli Şampiyonası'nın son etabını Elfyn Evans kazandı,Dünya Ralli Şampiyonası'nın (WRC) 13. ve son ayağı Japonya Rallisi'ni Toyota Gazoo takımından Elfyn Evans kazandı.
Spor,Galler - Türkiye maçını Sloven hakem Matej Jug yönetecek,"A Milli Futbol Takımı'nın, 2024 Avrupa Elemeleri'nde karşılaşacağı Galler maçını Matej Jug yönetecek."
Spor,Alman basını Türkiye'nin galibiyetini manşetlere taşıdı,A Milli Futbol Takımı'nın deplasmanda Almanya'yı 3-2 yendiği karşılaşma Alman basında geniş yer aldı.
Spor,Fransa gol rekoru kırdı,"EURO 2024 Elemeleri'nin 9. haftasında konuk ettiği Cebelitarık'ı 14-0 mağlup eden Fransa, yeni rekorlara imza attı."
Spor,Montella yönetiminde kayıp yok,"Türkiye, Montella yönetiminde çıktığı 3. maçı da kazandı. Ferdi Kadıoğlu, Kenan Yıldız ve Yusuf Sarı, A Milli Takım'daki ilk gollerini attı. Türkiye, 18 yıl sonra Almanya karşısında galip geldi. Nagelsmann yönetimindeki Almanya, ilk yenilgisini Türkiye karşısında aldı."
Spor,NBA'de gecenin toplu sonuçları,"NBA'de Milwaukee Bucks, büyük çekişmeye sahne olan mücadelenin ardından Dallas Mavericks'i 132-125 yenerek galibiyet serisini 4 maça çıkardı."
Spor,F1 Las Vegas Grand Prix'sinde kazanan Verstappen,"Formula 1 Dünya Şampiyonası'nda Red Bull takımının Hollandalı pilotu Max Verstappen, Las Vegas Grand Prix'sini kazandı."
Spor,Fransa'dan tarihi skor: 14-0 yendi,"2024 Avrupa Şampiyonası Elemeleri B Grubu’nda mücadele eden Fransa, Cebelitarık’ı 14-0 mağlup ederek futbol tarihine geçecek bir sonuç elde etti."
Spor,3 takım daha EURO 2024'de katılmayı garantiledi,2024 Avrupa Futbol Şampiyonası (EURO 2024) Elemelerinin 9. haftası 7 maçla tamamlandı.
Spor,MotoGP'nin Katar ayağındaki sprint yarışında Jorge Martin birinci oldu,"MotoGP Dünya Şampiyonası'nın 19. ayağı Katar Grand Prix'sindeki sprint yarışını, Pramac Ducati sürücüsü Jorge Martin kazandı."
Spor,Hırvatistan D Grubu'nda liderlik şansını sürdürdü,"2024 Avrupa Futbol Şampiyonası (EURO 2024) Elemelerinin 9. haftasında A Milli Futbol Takımı'nın lider durumda bulunduğu D Grubu'nda, Hırvatistan deplasmanda Letonya'yı 2-0 yenerek gruptan çıkma ve lider olma şansını sürdürdü."
Spor,ATP Finalleri'nde İtalyan tenisçi Jannik Sinner finale yükseldi,"Profesyonel Tenisçiler Birliği (ATP) Finalleri'nde İtalyan Jannik Sinner, Rus tenisçi Daniil Medvedev'i yenerek finale çıktı."
Spor,Başkan adayı Hasan Arat İzmirli Beşiktaşlılarla buluştu,"Süper Lig ekiplerinden Beşiktaş'ta 3 Aralık 2023 tarihinde gerçekleşecek olağanüstü genel kurul öncesi başkan adayı Hasan Arat, İzmir'i ziyaret etti."
Spor,Milli Takım Berlin'den zaferle dönüyor,"EURO 2024 provasında A Milli Futbol Takımımız, Almanya’yı Berlin’de 3-2 mağlup etti.
Galibiyetin golleri Ferdi Kadıoğlu, Kenan Yıldız ve Yusuf Sarı’dan geldi."
Spor,19 Yaş Altı Milli Futbol Takımı Belarus'u mağlup etti,"19 Yaş Altı Milli Futbol Takımı, UEFA Avrupa Şampiyonası Eleme Turu 8. Grup ikinci maçında, Belarus'u 3-1 yendi."
Spor,Ermenistan Galler ile berabere kaldı,"EURO 2024 Elemeleri D Grubu'nda Ermenistan, konuk ettiği Galler ile 1-1 berabere kaldı."
Spor,56. TSYD Ankara Kupası’nın sahibi MKE Ankaragücü oldu,Türkiye Spor Yazarları Derneği (TSYD) Ankara şubesi tarafından 56’cısı düzenlenen UBK İnşaat TSYD Ankara Kupası’nın sahibi Ankaragücü oldu.
Spor,Trabzonsporlu taraftarlardan Filistin'e destek yürüyüşü,Trabzon'da Trabzonsporlu taraftarlar ve sivil toplum kuruluşları İsrail'e karşı Filistin'e destek yürüyüşü düzenlediler.
Spor,Ergin Ataman'dan tarihi başarı,"Ergin Ataman'lı Panathinaikos, Türk Hava Yolları Avrupa Ligi'nde Virtus Bologna’yı 90-76 yenmeyi başardı. THY Avrupa Ligin'deki 200'üncü galibiyetini elde eden Ataman, bunu başaran 6'ıncı koç oldu."
Spor,Galatasaray'ın vazgeçilmez 4 ismi,"Galatasaray'da 4 futbolcu şu ana kadar istikrarlı görüntüsüyle dikkat çekti. Sacha Boey, Muslera, Abdülkerim ve Kerem Aktürkoğlu bu sezon kadronun vazgeçilmezleri oldu."
Spor,Daum Berlin'de A Milli Takımı ziyaret etti,"Türkiye’de Beşiktaş ve Fenerbahçe ile şampiyonluk yaşamış, Bursaspor’da da bir dönem görev yapmış Alman teknik adam Christoph Daum, A Milli Takımı Berlin’de kamp yaptığı otelde ziyaret etti."
Spor,Andre Onana sakatlandı,"Manchester United'ın Kamerunlu kalecisi Andre Onana, Mauritius müsabakasında sakatlandı."
Spor,Efsane sporcu Naim Süleymanoğlu kabri başında anıldı,"Dünya halterinin efsane ismi Naim Süleymanoğlu, ölümünün 6'ncı yıl dönümünde kabri başında anıldı."
Spor,Ümit Milli Takım Norveç maçı hazırlıklarına başladı,"Ümit Milli Futbol Takımı, 2025 UEFA Avrupa U21 Şampiyonası Grup elemelerinde karşılaşacağı Norveç maçı hazırlıklarına başladı."
Spor,Aerobik Cimnastik Avrupa Şampiyonası tüm hızıyla sürüyor,Antalya'da düzenlenen ve 398 sporcunun yarıştığı 13. Aerobik Cimnastik Avrupa Şampiyonası 2. gününde devam ediyor.
Spor,Ege Rallisi'nin ilk günü tamamlandı,Türkiye Ralli Şampiyonası’nın 5. ayağı 32. Ege Rallisi'nin ilk günü tamamlandı.
Spor,Las Vegas'ta pole pozisyonu Leclerc'in,"Formula 1 Dünya Şampiyonası'nda sezonun 22. ayağı Las Vegas Grand Prix'sine, Ferrari takımının Monakolu pilotu Charles Leclerc ilk sıradan başlayacak."
Spor,EURO 2024 Elemeleri'nde 10. hafta heyecanı,UEFA 2024 Avrupa Futbol Şampiyonası (EURO 2024) Elemeleri'nin 10. hafta mücadelesi yarın oynanacak maçlarla başlayacak.
Spor,"Bakan Osman Aşkın Bak, efsane sporcu Naim Süleymanoğlu'nu andı","Gençlik ve Spor Bakanı Osman Aşkın Bak, vefatının 6. yıl dönümünde olimpiyat, dünya ve Avrupa şampiyonu efsane halterci Naim Süleymanoğlu'nu andı."
Spor,Altın Çocuk ödülünü Bellingham kazandı,Avrupa'da top koşturan 21 yaş altı en iyi genç oyuncuya verilen Altın Çocuk (Golden Boy) ödülünü İspanya'nın Real Madrid takımında forma giyen 20 yaşındaki İngiliz futbolcu Jude Bellingham kazandı.
Spor,Fenerbahçe MHK Başkanı'nı istifaya davet etti,"Fenerbahçe Kulübü, yaptığı açıklama ile Merkez Hakem Kurulu (MHK) Başkanı Ahmet İbanoğlu'nu istifaya davet etti."
Spor,Galatasaray Süper Kupa için TFF'ye başvurdu,"Galatasaray Kulübü, Suudi Arabistan'da yapılacağı açıklanan 2023 Turkcell Süper Kupa'nın Türkiye'de oynanması için Türkiye Futbol Federasyonuna (TFF) başvuruda bulundu."
Spor,Basketbolda haftanın programı,"Türkiye Sigorta Basketbol Süper Ligi'nde 8'inci, ING Kadınlar Basketbol Süper Ligi ve Türkiye Sigorta Türkiye Basketbol Ligi'nde ise 11'inci hafta maçları oynanacak."
Spor,Fenerbahçe'de Lincoln Henrique sevinci,"Fenerbahçe'ye, Lincoln Henrique'den iyi haber geldi. Brezilyalı futbolcu, 3 hafta içinde takımla çalışmalara başlayacak."
Spor,Mehmet Büyükekşi: Süper Kupa için kulüplerin rızası alındı,"Türkiye Futbol Federasyonu (TFF) Başkanı Mehmet Büyükekşi, milli takımla hedefin yalnızca gruptan lider olarak çıkmak değil, Avrupa Şampiyonası'nda da başarılı olmak olduğunu söyledi. Süper Kupa hakkında da konuşan Büyükekşi, maçın yurt dışında oynanması konusunda iki takımın da rızasının alındığını kaydetti."
Spor,Trabzonspor'da gözler ayrılacak oyuncularda,Abdullah Avcı'nın göreve gelişiyle yükselişe geçen Trabzonspor'da kalan 7 haftada takımın transfer politikasında belirleyici olacak. Bu süreçte hem eldeki oyuncuların geleceği netleşecek hem de ilk devre bitimindeki puan durumuna göre transfere daha fazla bütçe ayrılacak.
Spor,Futbolda haftanın programı,"Futbolda TFF 2. Lig'e 14'üncü, TFF 3. Lig'e ise 11'inci hafta maçlarıyla devam edilecek."
Spor,Vanlı kızların gözü 1. Lig'de,"Van'da ortaya koyduğu performansla Kadınlar 2. Ligi'ne yükselen Vangücü Kadın Futbol Takımı sporcuları, şimdi de 1. Lig'e yükselme hedefine ulaşmak için hazırlık yapıyor."
Spor,"Kayakta Türkiye’nin başarısı ""akademiden"" geçecek","Türkiye Kayak Federasyonu tarafından Ankara'da kurulan ""Kayak Akademisi""nde hedef, kış olimpiyatlarında madalya alacak sporcular yetiştirmek."
Spor,MotoGP'de heyecan Katar'da devam edecek,"Motosiklet yarışlarının en önemli organizasyonu MotoGP, Katar'ın ev sahipliği yapacağı sezonun 19. yarışıyla sürecek."
Spor,Bedensel engelli milli sporcu Muhammed Ali Bulgay'ın hedefi dünya şampiyonluğu,"Ağrılı bedensel engelli milli sporcu Muhammed Ali Bulgay, İspanya'da düzenlenen Dünya Vücut Geliştirme ve Fitness Şampiyonası'nı 3. sırada tamamlamasının ardından hedef yükseltti."
Spor,Tuncay Şanlı Sakaryaspor'da kazanma alışkanlığını sürdürme peşinde,"Teknik direktör Tuncay Şanlı yönetiminde son 6 haftadır mağlubiyet yüzü görmeyen Trendyol 1. Lig ekibi Sakaryaspor, hem mücadeleci hem de keyif veren futbolla yakaladığı ivmeyi sürdürerek şampiyonluğa ulaşmayı hedefliyor."
Spor,TSYD Ankara Kupası 56. kez düzenlenecek,"Türkiye'nin en fazla oynanan özel futbol turnuvası olma özelliği taşıyan Türkiye Spor Yazarları Derneği (TSYD) Ankara Şubesi Kupası, MKE Ankaragücü ile Gençlerbirliği arasında 18 Kasım Cumartesi günü yapılacak maçla 56. kez düzenlenecek."
Spor,Formula 1'de sezonun 22. yarışı Las Vegas'ta yapılacak,"Formula 1 Dünya Şampiyonası'nda heyecan, ABD'nin Las Vegas kentinde sezonun 22. yarışıyla sürecek."
Spor,Babadağ'dan 200 bin yamaç paraşütü uçuş hedefi aşıldı,Muğla'nın Fethiye ilçesindeki Babadağ'dan ekim ayı sonu itibarıyla 224 bin yamaç paraşütü uçuşu gerçekleştirildi.
Spor,Buz Hokeyi Kadınlar Süper Ligi'nde yeni sezonun perdesi açılıyor,Buz Hokeyi Kelebek Kadınlar Süper Ligi'nde 2023-2024 sezonu 18 Kasım Cumartesi günü başlayacak.
Spor,Uruguay Arjantin'in yenilmezlik serisine son verdi,"2026 FIFA Dünya Kupası Güney Amerika Elemeleri 5. haftasında Arjantin, konuk ettiği Uruguay'a 2-0 mağlup oldu. Arjantin'in 14 maçlık yenilmezlik serisine Uruguay son verdi."
Spor,A Milli Takım 621. maçına çıkacak,"Hazırlık maçında 18 Kasım Cumartesi günü deplasmanda Almanya ile karşı karşıya gelecek A Milli Futbol Takımı, tarihindeki 621. müsabakaya çıkacak."
Spor,"Miami Heat, Jimmy Butler'ın skorer oyunuyla kazandı","Amerikan Basketbol Ligi'nde (NBA) Miami Heat, Jimmy Butler'ın skorer oyununun yardımıyla Brooklyn Nets'i 122-115 mağlup etti."
Spor,A Milli Takım hazırlık maçında Almanya ile karşılaşacak,"A Milli Takım, hazırlık maçında 18 Kasım Cumartesi günü deplasmanda Almanya ile karşı karşıya gelecek."
Spor,A Milli Futbol Takımı Almanya'da,"Türkiye A Milli Futbol Takımı, Almanya ile 18 Kasım Cumartesi günü oynayacağı özel karşılaşma için bu ülkeye ulaştı."
Spor,PFDK'den Süper Lig'den 4 kulüp başkanına ceza,"Türkiye Futbol Federasyonu (TFF) Profesyonel Futbol Disiplin Kurulu (PFDK), Trendyol Süper Lig'de mücadele eden 4 kulübün başkanına ceza verdi."
Spor,Adana Demirsporlu Balotelli dizinden ameliyat edildi,Trendyol Süper Lig ekibi Yukatel Adana Demirspor'un forvet oyuncusu Mario Balotelli'nin dizinden ameliyat edildiği bildirildi.
Spor,Almanya-Türkiye maçının hakemi belli oldu,"A Milli Futbol Takımı'nın Almanya ile 18 Kasım Cumartesi günü yapacağı özel maçı, Polonyalı hakem Bartosz Frankowski yönetecek."
Spor,Cengiz Ünder ve Hakan Çalhanoğlu A Milli Takım aday kadrosundan çıkarıldı,"Özel maçta Almanya ve 2024 Avrupa Şampiyonası Elemeleri'nde Galler ile karşılaşacak A Milli Futbol Takımı'nda Cengiz Ünder ve Hakan Çalhanoğlu, aday kadrodan çıkarıldı."
Spor,Milli motosikletçi Deniz Öncü Katar'da piste çıkacak,"Milli motosikletçi Deniz Öncü, Dünya Moto3 Şampiyonası'nın Katar ayağında piste çıkacak."
Spor,İlkay Gündoğan’ın menajerinde transfer iddialarına yanıt,"Barcelona forması giyen İlkay Gündoğan'ın menajeri İlhan Gündoğan, basında yer alan Galatasaraylı yöneticilerin İlkay Gündoğan’ın transferi için kendisiyle görüştüğü yönündeki haberlerin asılsız olduğunu söyledi."
Spor,Türkiye ve Balkan şampiyonu karateci İtalya için sponsor bulamadı,"Türkiye ve Balkan şampiyonu 12 yaşındaki milli karateci Turna Gürbüz, gelecek ay İtalya'da düzenlenecek Dünya Gençler Ligi müsabakalarına katılmak için sponsor bulamadı."
Spor,Arda Turan akreditasyon cezalarıyla Türk spor tarihine geçti,"Eyüpspor Teknik direktörü Arda Turan, Türkiye Futbol Federasyonu'nun (TFF) akreditasyon kartı talimatlarına rağmen, kartını görünür şekilde takmadığı için 5 kez Profesyonel Futbol Disiplin Kurulu'na (PFDK) sevk edildi."
Spor,Bahadır Uygur: Amacımız önce final sonra madalya,"Türkiye Cimnastik Federasyonu (TCF) Aerobik Cimnastik Teknik Kurul Başkanı Bahadır Uygur, Antalya'da 17 Kasım Cuma günü başlayacak Aerobik Cimnastik Avrupa Şampiyonası'nda madalya beklediklerini söyledi."
Spor,Aerobik Cimnastik Avrupa Şampiyonası Antalya'da başlayacak,"13. Aerobik Cimnastik Avrupa Şampiyonası 17 Kasım Cuma günü Antalya'da başlayacak. Organizasyona 21 ülkeden 398 sporcu katılacak, Türkiye'yi 36 sporcu temsil edecek"
Spor,Aerobik Cimnastik Avrupa Şampiyonası'ndan hedef 2-3 madalya,"Türkiye Cimnastik Federasyonu Başkanı Suat Çelen, Antalya'da yarın başlayacak Aerobik Cimnastik Avrupa Şampiyonası'nda 2-3 madalya beklediğini kaydetti."
Spor,İlkay Gündoğan Almanya-Türkiye maçını sabırsızlıkla bekliyor,"Almanya Milli Futbol Takımı'nın Türk asıllı kaptanı İlkay Gündoğan, Türkiye ile oynayacakları karşılaşmanın kendisi için çok özel bir 90 dakika olacağını söyledi."
Spor,"""Conan""a özendi, vücut geliştirmede dünya ikincisi oldu","Siirt'te, çocuk yaşlarda izlediği filmdeki ""Conan"" karakterinden etkilenerek vücut geliştirme sporuna başlayan 26 yaşındaki Batmanlı Veysel Coşkun, geçen yıl İrlanda'da düzenlenen şampiyonada dünya ikinciliği ile taçlandırdığı başarısını antrenörlük yaptığı gençlerin da yakalaması için çaba harcıyor."
Spor,Burdurlu bedensel ve görme engelli sporcunun hayalleri köyüne sığmıyor,"Burdur'un merkeze bağlı Güneyyayla köyünde yaşayan 33 yaşındaki bedensel ve görme engelli Hakan Zengin, Cumhuriyet'in 100. yılı anısına düzenlenen Türkiye Şampiyonası'nda disk ile gülle atmada iki altın madalya kazandı."
Spor,Milli biatloncular Türkiye'ye ilkleri yaşatmak istiyor,"Bolu'da yüksek rakımlı eğitim merkezinde çalışmalarını sürdüren A Milli Kadın Biatlon Takımı sporcuları, dünya şampiyonaları ve kupalarına kota alarak uluslararası platformlarda elde edeceği başarılarla biatlon branşında ülke puanını artırmayı istiyor."
Spor,Milli halterci Cansu Bektaş gençlerde dünya şampiyonu oldu,"Meksika'da düzenlenen Dünya Gençler Halter Şampiyonası'nın ilk gününde milli sporcu Cansu Bektaş, kadınlar 45 kiloda 2 altın ve 1 gümüş madalya elde etti."
Spor,Ümit Milli Futbol Takımı Slovenya'yı konuk edecek,"Ümit Milli Futbol Takımı, 17 Kasım Cuma günü Slovenya ile özel maçta İstanbul'da karşı karşıya gelecek."
Spor,NBA'de maçta kavgaya karışan Green 5 maç ceza aldı,"Amerikan Basketbol Ligi'nde (NBA) Golden State Warriors-Minnesota Timberwolves maçında çıkan kavgaya karışan Golden State Warriors forveti Draymond Green, 5 maç men cezasına çarptırıldı."
Spor,MHK Başkanı İbanoğlu'ndan Ali Koç hakkında suç duyurusu,"Türkiye Futbol Federasyonu Merkez Hakem Kurulu (MHK) Başkanı Ahmet İbanoğlu, Fenerbahçe Yüksek Divan Kurulu toplantısında yaptığı konuşmada şahsını hedef alarak ağır hakaretlerde bulunduğu iddiasıyla Fenerbahçe Spor Kulübü Başkanı Ali Koç hakkında suç duyurusunda bulundu."
Spor,AXA Sigorta Efeler Ligi'nin 7. haftası sona erdi,Voleybol AXA Sigorta Efeler Ligi'nin 7. haftası oynanan 7 karşılaşmayla tamamlandı.
Spor,Vakıfbank CEV'de 2'de 2 yaptı,"VakıfBank, CEV Kadınlar Şampiyonlar Ligi A Grubu'nun ikinci haftasında konuk olduğu Sırbistan'ın Jedinstvo ekibini 3-0 yendi"
Spor,Ali Cengiz’in dünya şampiyonluğuna UWW ortak çıkardı,"Dünya Güreş Birliği (UWW) Yönetim Kurulu, Dünya Güreşinde hiç görülmemiş bir karara imza attı. Dünya Şampiyonası’nda 87 kiloda finalde karşılaşan Ali Cengiz ve Macar David Losonczi’yi birlikte şampiyon ilan ettiler."
Spor,Güreşte 10 Kasım Atatürk Kupası Ankara'da yapıldı,Güreşte 10 Kasım Atatürk Kupası Ankara'da gerçekleştirildi.
Spor,Alanyaspor Galatasaray maçının hazırlıklarına başladı,"Corendon Alanyaspor, deplasmanda oynayacağı Galatasaray maçının hazırlıklarına bu akşam yaptığı antrenmanla başladı."
Spor,Dünya Ağır Sıklet Boks Şampiyonu Arslan Erzurum'a altın kemeriyle geldi,"Ekim ayında Almanya'da düzenlenen Dünya Ağır Sıklet Boks Şampiyonası'nda Boşnak rakibini yenerek altın kemerin sahibi olan Türk boksör Fırat Arslan, Erzurum'daki kamp imkanlarının çok iyi olduğunu söyledi."
Spor,A Milli Futbol Takımı Almanya ve Galler maçı hazırlıklarını sürdürdü,"Almanya ile 18 Kasım Cumartesi günü özel maç yapacak ve 21 Kasım Salı günü de Cardiff'te 2024 Avrupa Şampiyonası (EURO 2024) Elemeleri'nde Galler ile karşılaşacak A Milli Futbol Takımı, hazırlıklarını sürdürdü."
