Kategori,Başlık,İçerik
Sağlık,Koronavirüs aşısının ardından düzenli uyku önerisi,Türkiye'de aşılama süreci hızla devam ediyor. Uzmanlar aşının bağışıklık sistemini güçlendirdiğine vurgu yaptı. Aşılama sonrası düzenli uykunun önemine dikkati çekti.
Sağlık,BioNTech aşısı geliyor: Yan etkileri var mı?,"Bu ay 4,5 milyon doz BioNTech aşısı gelecek. İki haftalık incelemenin ardından aşılar uygulanmaya başlanacak. Bu aşı da Sinovac'ta olduğu gibi sırası gelen herkese ücretsiz yapılacak. İki aşının etkinliği de, yan etkileri de benzer durumda."
Sağlık,Boğaz enfeksiyonu vakaları arttı: Aileler çocuklarını takip etmeli,Mevsim değişikliğinin de etkisiyle son dönemde boğaz enfeksiyonu vakaları arttı. Çocuklar arasında daha sık görülen enfeksiyonun belirtileri koronavirüse benziyor.
Sağlık,Sağlık Bakanı Koca: Büyüklerimize hizmet etmek sorumluluğumuz,"Sağlık Bakanı Fahrettin Koca, sosyal medya hesabından 90 yaşındaki Şehriye ninenin 2. doz aşılamasına ilişkin paylaşımda bulundu."
Sağlık,"""Hücreler elektrikle uyarıldığında yaralar daha hızlı iyileşiyor""","ABD'de yapılan bir araştırmaya göre, yaraların elektrikle tedavi edildiğinde daha hızlı iyileştiğini gösterdi."
Sağlık,Turist kabulünde vaka sayıları ve aşı programına bakılacak,"Türkiye'ye turist kabulünde, kişilerin geldikleri ülkenin günlük vaka sayıları ve aşılama programları dikkate alınacak."
Sağlık,Bahar alerjisi COVID-19’dan hangi yönleriyle ayrılıyor?,Bahar alerjisinin bazı belirtileri COVID-19’la benzerlik gösterebiliyor. Erken dönemde hekime başvurmak teşhis ve tedavide başarı sağlaması açısından büyük önem taşıyor.
ÖZEL HABER,Türkiye’nin en kapsamlı 'Engelsiz Diş Sağlığı Merkezi' kuruluyor,"İstanbul’da kurulacak 'Marmara Üniversitesi Engelsiz Diş Sağlığı Merkezi' yalnızca engelli bireylere hizmet verecek. 2023 yılında açılması planlanan merkez, Türkiye’nin en kapsamlı engelli ağız ve diş sağlığı merkezi olacak."
Sağlık,Konuşurken ıslanan maske hemen değiştirilmeli,"Enfeksiyon Hastalıkları ve Klinik Mikrobiyoloji Uzmanı Dr. Sibel Yavaş, koruyucu maskelerin en fazla 3-4 saat kullanıldıktan sonra değiştirilmesi, yüksek sesle konuşma sırasında ıslanan maskelerin ise hemen çıkarılması gerektiğini söyledi."
Sağlık,Sağlık ekipleri bugün de aşı için karlı dağları aştı,"Gümüşhane'de 17 bin 105 kişiye koronavirüs aşısı yapıldı. Sağlık çalışanları 14 Mart Tıp Bayramı'nda da karlı dağları aştı, yüksek köylerdeki 65 yaş üstü vatandaşlara aşı yaptı."
Sağlık,Çobanbey'de kurulan tıp fakültesi eğitime başlıyor,Suriye'nin kuzeyindeki Çobanbey beldesinde Sağlık Bilimleri Üniversitesine bağlı olarak kurulan tıp fakültesi ve sağlık hizmetleri meslek yüksekokuluna 16 Mart Salı günü eğitime başlanacağı açıklandı.
Sağlık,24 yıllık hekim: Yine dünyaya gelsem yine doktor olurdum,"Prof. Dr. Ayşe Batırel 24 yıllık hekim. 22 yıldır da Kartal Dr. Lütfi Kırdar Eğitim ve Araştırma Hastanesinde görev yapıyor. Bu yıl 14 Mart Tıp Bayramı, onun için daha önemli. Çünkü salgınla geçen yıl onun için farklı bir dönem oldu."
Sağlık,Tıp Bayramı neden 14 Mart'ta kutlanıyor?,"""Tıphane-i Amire ve Cerrahhane-i Amire"" okulunun açıldığı gün, Türkiye'de modern Tıp Bayramı'nın başlangıcı kabul ediliyor."
Sağlık,Türkiye’de en yaygın mutasyon türü İngiltere varyasyonu,"Türkiye’de 76 ilde 42 bine yakın kişide mutasyonlu virüs tespit edildi. Türkiye’de görülen en yaygın mutant virüs ise İngiltere varyasyonu. Uzmanlar mutasyonlu virüse karşı da maske, mesafe ve temizlik kurallarına dikkat çekiyor."
Sağlık,Yerli aşıda Faz 2'nin ilk doz uygulaması tamamlandı,"Erciyes Üniversitesi Rektörü Prof. Dr. Mustafa Çalış, yerli aşı çalışmalarıyla ilgili, ""Faz 2 kapsamında 250 gönüllümüzün birinci dozlaması tamamlandı"" dedi."
Sağlık,Prof. Dr. İlhan: Mutant virüs az sayıdaki virüs ile bulaşabiliyor,"Bilim Kurulu Üyesi Prof. Dr. Mustafa Necmi İlhan, mutant virüsün özelliğinin, çok az sayıda virüs yüküyle de bulaşabildiğini söyledi. İlhan, ""Virüs yükü düşük olan insanlardan bile bulaş söz konusu olabiliyor"" dedi."
Sağlık,Bakan Koca'dan evde sağlık hizmeti paylaşımı,"Sağlık Bakanı Fahrettin Koca, Twitter hesabından paylaştığı videoya ""Sağlık hizmetine erişim için hastamızın evine gitmemiz gerekiyorsa ekiplerimiz evine gidiyor"" notunu düştü."
Sağlık,Hangi hallerde aşı olmadan önce doktora danışmalı?,"Aşılamada ilk aşama tamamlandı. Aşı olanların sayısı 10 milyonu aştı. Şimdi herkes takvime göre sırasını bekliyor. Ancak aşı ile ilgili bazı özel durumlar da var. Peki kimler aşı olabilir, hangi durumlarda önce doktora danışılmalı?"
Sağlık,Koronavirüs kısıtlamaları kentlerin havasına yaradı,"Ege Üniversitesi Çevre Sorunları Uygulama ve Araştırma Merkezi Yönetim Kurulu Üyesi Doç. Dr. Göknur Şişman Aydın, koronavirüs salgını sonrası uygulanan kısıtlamaların kentlerin hava kalitesini olumlu etkilediğini söyledi."
Sağlık,Bilim Kurulu Üyesi Yavuz: Pandemide 3. piki yaşamak üzereyiz,"Bilim Kurulu Üyesi Serap Şimşek Yavuz, COVID-19 varyantlarının etkisiyle 3. pikin yaşanmak üzere olduğunu vurguladı, bilimin ışığında ilerlenmesi halinde salgının 5 yıldan kısa süreceğini söyledi."
Sağlık,Türkiye’nin COVID-19’a karşı verdiği mücadelede bir yıl geride kaldı,"Türkiye’de ilk koronavirüs vakası tam bir yıl önce görüldü. Hızla alınan tedbirler ve sağlık çalışanlarının fedakarlığı, COVID-19'la mücadeledeki başarının başlıca sebepleri oldu. Aşılama çalışmaları ise bunu bir adım daha öteye taşıdı."
Sağlık,Türkiye'de ilk koronavirüs vakasının üstünden 1 yıl geçti,"11 Mart 2020'de Türkiye’de ilk koronavirüs vakası İstanbul Tıp Fakültesi’nde tespit edilmişti. İşte o ilk vakanın açıklanmasının üstünden tam 1 yıl geçti. Hastanenin başhekimi Prof. Dr. Ümmühan İşoğlu, salgınla mücadelede geride kalan 1 yılı anlattı."
Sağlık,Göz tansiyonunda erken tanı önemli,Halk arasında göz tansiyonu olarak bilinen glokom hastalığı körlüğün en önemli sebeplerinden biri. Dünyada 60 yaş üstü her 10 kişiden birinde görülebiliyor. Oldukça sinsi seyreden hastalığın tedavisi ise erken tanıya bağlı.
Sağlık,"Gaz şikayetiyle hastaneye gitti, karnından 21 kilo tümör çıkarıldı","Trabzon'da, şişkinlik ve gaz şikayetiyle hastaneye başvuran Sebahattin H'nin karnından ameliyatla 21 kilogram ağırlığında tümör çıkarıldı."
Sağlık,29 ilaç daha geri ödeme listesine alındı,"Aile, Çalışma ve Sosyal Hizmetler Bakanı Zehra Zümrüt Selçuk, 4’ü demans, 2’si solunum hastalıkları, 6’sı antibiyotik olmak üzere toplam 29 ilacın daha geri ödeme listesine alındığını açıkladı."
Sağlık,Türkiye'nin salgınla mücadelesinde son 24 saat,"Türkiye'de son 24 saatte 140 bin 828 COVID-19 testi yapıldı, 13 bin 755 kişinin COVID-19 testi pozitif çıktı, 66 kişi hayatını kaybetti. Ankara ve İzmir'de koronavirüsle mücadelede yeni kararlar alındı. İşte son 24 saatte yaşananlar..."
Sağlık,Risk haritası kızarıyor: Kısıtlamalar geri dönebilir,Vakalarda yaşanan artışın ardından illerin son durumunu Toplum Bilimleri Kurulu Üyesi Prof. Dr. Mustafa Necmi İlhan TRT Haber'de değerlendirdi: Mavi renkli illerimizin azaldığını gözlemliyoruz. Kısıtlamalar geri dönebilir.
Sağlık,"""İkinci dozdan 2 hafta sonra koruma maksimum oluyor""","Prof. Dr. Nurettin Yiyit, koronavirüs aşısının ikinci dozunu olanların 2 hafta sonra bağışıklık anlamında maksimum düzeyde koruyuculuğa sahip olduklarını belirtti. Yiyit, 65 yaş üstü vatandaşların da mutlaka aşı olması gerektiğini söyledi."
Sağlık,"Sağlık yatırımları, Hakkari'de çevre illere bağımlılığı azalttı","COVID-19 ile mücadelede en başarılı iller arasında yer alan Hakkari'de, sağlık alanında yapılan yatırımlar ve temin edilen yeni cihazlarla çevre illere sevk edilen hasta sayısında da büyük düşüş yaşandı."
Sağlık,Sağlık Bakanlığından tuz tüketim önerileri,"Sağlık Bakanlığı, aşırı tuz tüketiminin önlenebilmesi için yemeklerde limon, maydanoz, dereotu, soğan, sarımsak, sirke ve çeşitli baharatlar kullanılmasını önerdi."
Sağlık,Polen alerjisi tedavi edilemez bir rahatsızlık değil,"Bahar aylarıyla başlayan polen alerjisi kader değil. Toplumun büyük kesiminde görülen alerji, kalıcı olarak tedavi edilebiliyor. Üstelik erken tedavi, muhtemel başka rahatsızlıkları da önlüyor."
Sağlık,"Ektodermal displazi hastası Furkan ""farkındalık"" bekliyor","Furkan Duman, doğuştan gelen ve tedavisi olmayan bir hastalıkla yaşamak zorunda. Ektodermal displazi adı verilen hastalık, deri, kıl, diş gibi dokularda anormal değişiklikler yapıyor. Sosyal hayattan kopan Furkan, insanlardan farkındalık bekliyor."
Sağlık,Atatürk Üniversitesi'nin COVID-19 aşısından olumlu sonuçlar geliyor,"Erzurum'da Atatürk Üniversitesi'nin yerli aşı çalışmalarında, 3 farklı antijenden hayvanlara verilecek bağışıklık ile oluşan antikorun seviye ve dayanıklılık süresinin saptanmasına başlandı."
Sağlık,Damar tedavisinde önemli gelişme,"Damar hastalıklarında kullanılmak üzere geliştirilen yapay damar kapakları, başta toplardamar hastalıkları olmak üzere kalp ve damar hastalıkları tedavisine yeni bir dönemi başlatacak."
Sağlık,Koronavirüs obeziteyi artırdı,"Koronavirüs sürecinde kilo alanların sayısı daha da arttı. Türkiye'de her 3 kişiden biri aşırı kilo sorunuyla karşı karşıya. Üstelik obez olanlar, koronavirüse yakalandığında hastalığı daha ağır geçiriyor."
Sağlık,Sağlık Bakanlığına bağlı kurumlarda normalleşme nasıl olacak?,"Sağlık Bakanlığına bağlı kurum ve kuruluşlarda normalleşme süreci ve alınacak tedbirler belirlendi. Merkez ve taşra teşkilatında görev yapan bütün personel, tam zamanlı olarak mesailerine devam edecek."
Sağlık,COVID-19 diyaliz hastalarında ağır seyrediyor,"Koronavirüs süreci, diyaliz hastalarını olumsuz etkiliyor. Bağışıklık sisteminin zayıflığı, bu hastaların enfeksiyona yakalanma riskini artırıyor. O nedenle daha sıkı tedbirler almaları ve mutlaka aşı olmaları öneriliyor."
Sağlık,Sivrisineklerin koronavirüsü taşımadığı tespit edildi,"Prof. Dr. Hüseyin Çetin, sivrisineklerin koronavirüs hastalığını taşıyabileceği endişesine açıklık getirdi. Çetin, ""Sivrisinekleri koronavirüs bulaşmış kanla beslediler. Besleme sonucunda virüsü sivrisineklerin taşımadığı kanıtlandı"" dedi."
Sağlık,“Okula giden çocuklar evde kronik hastalığı olan büyüklerden uzak durmalı”,"Prof. Dr. Faruk Yorulmaz, mutant virüs nedeniyle daha titiz davranılması gerektiğini belirterek, okula başlayan çocukların eve geldiklerinde de maskeyi bir süre daha takmalarını ve kronik hastalığı olan büyüklerden uzak durmaları konusunda uyardı."
Sağlık,Türkiye'de en çok İngiltere mutasyonu görüldü,"Akdeniz Üniversitesi Tıp Fakültesi'nden Prof. Dr. Yalçın, ""Ülkemizde daha çok İngiltere'den gelen mutant virüs etkisini gösteriyor gibi duruyor. Az oranda Güney Afrika görülse de henüz Brezilya virüsüne rastlanmış değil"" dedi."
Sağlık,3+2 formülü ömrü uzatıyor,"Meyve-sebze ağırlıklı beslenmenin, sağlıklı yaşama katkısı biliniyor. Ancak ne kadar yeneceği konusu tartışmalı. ABD'de yapılan bir çalışma bu bilinmezliğe ışık tuttu. Günde 3 porsiyon sebze ve 2 porsiyon meyve tüketmenin ömrü uzattığı saptandı."
Sağlık,81 ilde ücretsiz kanser taraması,Kanserde erken teşhis hayat kurtarıyor. Türkiye genelinde hizmet veren merkezler sayesinde toplumda sıklıkla görülen kanser türleri kolaylıkla teşhis ediliyor.
Sağlık,'Risk haritasında güncelleme için iki hafta şart değil',"Sağlık Bakanlığı Bilim Kurulu üyesi Prof. Dr. Mustafa Necmi İlhan, iki haftada bir güncellenecek normalleşme uygulamasının ilin risk durumuna göre daha erken de yapılabileceğini söyledi."
Sağlık,Kemik iliğindeki bağışıklık artırıcı hücreler tespit edildi,Koronavirüs salgını küresel bir boyut kazanınca bağışıklık sistemi ile ilgili araştırmalar da hız kazandı. Kemik iliğinde özel bir öncül hücre saptandı.
Sağlık,İstanbul Eczacı Odası'ndan vitamin ve gıda takviyesi alım uyarısı,"Vitamin gibi enerji verici takviyelerin sıkça alındığı bu günlerde, takviyelerin alındığı yerlerin güvenilir olması da önemli. İstanbul Eczacı Odası, vitamin ve gıda takviyelerinin eczane dışı satış kanallarından alınmaması konusunda uyardı."
Sağlık,Kronik uykusuzluk şeker hastalığını tetikliyor,"Bir gece bile uykusuz kalan sağlıklı bireylerin insülin salgılarının 3,5 kat arttığı tespit edildi. Uzmanlar, kronik uykusuzluğun şeker hastalığına davetiye çıkardığı konusunda uyarıyor."
Sağlık,1 Mart koronavirüs tablosu açıklandı… Bugünkü vaka sayısı…,"Sağlık Bakanlığı, 1 Mart 2021 koronavirüs tablosunu paylaştı. Türkiye'de son 24 saatte 9 bin 891 kişiye koronavirüs tanısı konuldu. Bugünkü koronavirüs tablosu… 1 Mart koronavirüs vaka sayısı..."
Sağlık,Bazı ağrı kesiciler koronavirüs aşısının etkisini azaltıyor,"Uzmanlara göre koronavirüs aşısı uygulanmadan önce ve sonra bazı ağrı kesicileri kullanmak, aşının etkisini azaltıyor. Özellikle romatizmal hastalıkların tedavisinde kullanılan ilaçlar tercih edilmemeli. Ağrı kesiciler uzmana danışılarak alınmalı."
Sağlık,COVID-19 atlatanlarda diyabet görülebiliyor,"Koronavirüsten en fazla etkilenenler arasında diyabet hastaları da bulunuyor. Diyabeti olanlar, süreci daha ağır geçirebiliyor. Bir taraftan da gizli diyabeti olanların farkında olmadan taşıdıkları risk var."
Sağlık,Koronavirüsü ağır geçirmenin sebebi “lektin proteini”nin eksikliği olabilir,"İstanbul Tıp Fakültesi’nde yapılan araştırmaya göre, COVID-19’u ağır geçirenlerde, virüs ya da bakterileri yok etmek üzere bağışıklık sisteminin savaşçı hücreleri harekete geçirmesini sağlayan lektin proteininin çok az miktarda olduğu tespit edildi."
Sağlık,"Mersin’de 18 akademisyen, kanser aşısı için çalışma başlattı","Mersin Üniversitesi’nde 18 akademisyen, kanser aşısı için bir araya gelerek çalışma başlattı. Çalışmayla, aşı ile kişiye özgü tedavi yöntemi geliştirilerek, kanser ilaçlarının yan etkilerinin en aza indirilmesi hedefleniyor."
Sağlık,Hızlı yemek yiyenler dikkat,"Hızlı yeme alışkanlığı, obezite, mide ve bağırsak hastalıkları gibi pek çok sağlık sorununa davetiye çıkarıyor. Uzmanlar, yemek sürelerinin 20 ila 30 dakika arasında olması gerektiğini vurguluyor."
Sağlık,Koronavirüs süreci çocuklarda kaygıyı artırdı,"Koronavirüs salgını nedeniyle uygulanan tedbirler, pek çok kişinin psikolojisini olumsuz etkiledi. Uzmanlara göre, bu süreç özellikle gelişme çağındaki çocuklarda travmalara neden olabilir. Peki bunun önüne geçmek için ne yapmak gerekiyor?"
Sağlık,Uyku süresini genler belirliyor,"Toplumun yüzde 80'i, 7-8 saatlik uyku ile güne dinç uyanıyor. Ancak 4-6 saat uyuyup dinç uyanan ""kısa uykucular"" da var, 10 saatten fazla uykuya ihtiyaç duyan ""uzun uykucular"" da. Uzmanlara göre bu farklılıkları genler belirliyor."
Sağlık,Bilim Kurulu Üyesi Akın: Bazı ağrı kesiciler aşının etkisini azaltabilir,"Bilim Kurulu üyesi Akın, günlük hayatta sıkça kullanılan ağrı kesicilerin aşının etkisini azaltabileceğiyle ilgili, “’Antienflamatuar’ özelliği bulunan ağrı kesiciler kullanılmamalı. Bu ilaçlar bir miktar bağışıklık yanıtını azaltabilir"" dedi."
Sağlık,"Aşı ekibi kar kış dinlemiyor, şifa dağıtıyor",Sağlık çalışanları canla başla görev yapıyor. Zorlu kış şartlarında da aşılama çalışmalarını sürdüren ekiplerin bir gününe TRT Haber ekibi eşlik etti.
Sağlık,Prof. Dr. Ceyhan: Kısıtlamaları kaldırırsak mutant virüs yayılımı artar,"Prof. Dr. Mehmet Ceyhan, kısıtlamaların kaldırılmasının mutant virüsün yayılımını artıracağını söyleyerek, şehirlerarası giriş-çıkışları yasaklamadan, il bazında alınacak önlemlerin etkisinin geçici olduğuna dikkati çekti."
Sağlık,Difteri geçen yıl Yemen'de 116 can aldı,"Dünya Sağlık Örgütü (DSÖ), Yemen'de difteri sebebiyle 2020 yılında 116 kişinin hayatını kaybettiğini açıkladı."
Sağlık,Sarımsağa talep arttı,"Salgın, sarımsağa olan talebi arttırdı. Bağışıklık sistemini güçlendiren sarımsakta tüketicinin tercihi ise yerliden yana. Ayrıca uzmanlar, şifa kaynağı sarımsağı yutarak değil ezerek ve çiğ tüketmenin daha sağlıklı olduğu görüşünde."
Sağlık,Dolandırıcıların yeni vurgun yönetimi: Aşı randevusu,"Dolandırıcılar bu defa koronavirüs aşısı yalanıyla vatandaşları dolandırıyor. Randevu oluşturma bahanesiyle mesaj atıyor, tek tuşla bilgilere ulaşıyorlar. Yetkililer, telefona ya da e-posta'ya gelen bu tür linklerin açılmaması konusunda uyarıyor."
Sağlık,DUS ve STS giriş belgeleri erişime açıldı,COVID-19 salgını dolayısıyla ertelenen 2020-DUS ve 2020-STS Diş Hekimliği sınavları 7 Mart'ta yapılacak.
Sağlık,Yanlış maske kullanımı ağızda mantara sebep olabiliyor,"Sık değiştirilmeyen, ıslak ve nemli maskelerin koronavirüse karşı koruyuculuğu azalıyor. Üstelik bağışıklığı düşük kişilerde bakteriyel enfeksiyonlara ve mantara bile yol açabiliyor."
Sağlık,Prof. Dr. Recep Tekin: Maske 2022'ye kadar hayatımızda olacak,"Dicle Üniversitesi Enfeksiyon Hastalıkları ve Klinik Mikrobiyoloji Ana Bilim Dalı Öğretim Üyesi Prof. Dr. Recep Tekin, koronavirüs salgınıyla beraber günlük yaşamın parçası haline gelen maskenin, 2022'nin ilk aylarına kadar kullanılacağını söyledi."
Sağlık,Kalp hastaları COVID aşısı yaptırmalı mı?,"Kalp hastalarının ve kan sulandırıcı ilaç kullananların, aşı yaptırmamaları yönünde asılsız bilgiler sosyal medyada geziyor. Oysa uzmanlar bunun aksine, virüs riski altında olan bu hastaların, aşı yaptırmaları gerektiğini söylüyor."
Sağlık,Kamerun'da çocuk felci virüsü yeniden ortaya çıktı,"Kamerun Sağlık Bakanlığı, başkent Yaunde'de iki kişide Tip 2 çocuk felci virüsü tespit edildiğini duyurdu."
Sağlık,"Toplum Bilimleri Kurulu Üyesi İlhan: Ankara normalleşmeye yakın, İstanbul uzak","Toplum Bilimleri Kurulu Üyesi Mustafa Necmi İlhan, vaka artış hızına göre Ankara’nın iyi durumda olduğunu ve normalleşme adımlarının atılabileceğini söylerken, İstanbul için bunun henüz erken olduğunu belirtti."
Sağlık,Bilim Kurulu Üyesi İlhan: Haritadaki veriler ‘yerinde karar’ için anahtar olacak,"Bilim Kurulu Üyesi İlhan, 15-21 Şubat tarihlerini kapsayan her 100 bin nüfusta görülen vakaların yer aldığı haritadaki illeri değerlendirdi. İlhan, Karadeniz’deki vaka artışının nedeninin mutasyonlu virüs olabileceğini söyledi."
Sağlık,Pandemiyle mücadelenin vazgeçilmezleri: Enfeksiyon uzmanları,"Klinik mikrobiyoji ve enfeksiyon hastalıkları... COVID-19 salgını ile bu branşın önemi tüm dünyada arttı. Uzman sayısı yetersizliği kimi ülkelerde salgınla mücadeleyi zorlaştırırken, Türkiye şanslı ülkelerden biri oldu."
Sağlık,Çift maske mutasyondan ne kadar koruyor?,"Mutasyona uğrayan virüs, hücrelere daha kolay, daha sıkı bağlanabiliyor. Bu durum çift maske kullanımının daha koruyucu olduğu görüşünü gündeme taşıdı. Peki çift maske ile hem kendimizi hem de başkalarını ne kadar koruyabiliriz?"
Sağlık,23 Şubat koronavirüs tablosu açıklandı… Bugünkü vaka sayısı…,"Sağlık Bakanlığı, 23 Şubat 2021 koronavirüs tablosunu paylaştı. Türkiye'de son 24 saatte 9 bin 107 kişiye koronavirüs tanısı konuldu. Bugünkü koronavirüs tablosu… 23 Şubat koronavirüs vaka sayısı..."
Sağlık,İnternetten alınan vitamin ve gıda takviyeleri sahte olabilir,"Koronavirüs salgınıyla birlikte vitamin ve gıda takviyesi kullananların sayısı arttı. Uzmanlar, özellikle internet sitelerinde, marketlerde hatta benzin istasyonlarında bile satışa sunulan bu ürünlerin sahte olabileceği konusunda uyarıyor."
Sağlık,Salgın sürecinde hareketsizlik de hasta etti,"Salgın sürecinde evde kalmak virüsten korudu ancak spor yapmayıp hareketsiz bir hayatı tercih edenlerde, kas iskelet sistemi hastalıkları arttı. Teknolojik cihaz kullanımları da bilek, omuz ve dirsek gibi birçok uzuvda ağrılara yol açtı."
Sağlık,Türkiye’de önerilenden 3 kat fazla tuz tüketiliyor,"Dünya Sağlık Örgütü, kişi başı günlük 5 gram tuz tüketim önerisinde bulunuyor. Türkiye’de günlük tüketilen tuz miktarı ise bunun 3 katı."
Sağlık,Kalp hastalığından korunmak için 5 ipucu,"Medipol Mega Üniversite Hastanesi Kardiyoloji Bölüm Başkanı Prof. Dr. Bilal Boztosun kalp yorgunluğunu önlemek için önerilerde bulundu. Boztosun, kalp hastalığından korunmak için 5 ipucu verdi."
Sağlık,Alerjisi olanlar koronavirüs aşısı yaptırmalı mı?,"Alerjisi olanlar koronavirüs aşısı yaptırırken ""acaba ağır bir yan etkisi olur mu?"" düşüncesiyle tedirgin yaşayabiliyor. Uzmanlar, riskin çok az olduğuna dikkati çekiyor. Tedbir amacıyla aşının hastanede yaptırılması öneriliyor."
Sağlık,Akıllı mercek ameliyatı herkese önerilmiyor,"Akıllı mercekler, gözlük ve kontakt lens kullanmaktan kurtulmak isteyenler tarafından sıkça tercih edilmeye başlandı. Oysaki bu mercekler, herkese önerilmiyor."
Sağlık,Uykusuzluk 6 şoförden 1'nin kaza yapmasına neden oluyor,"Uykusuzluk birçok sorunu da beraberinde getiriyor. Türkiye'de yapılan bir araştırmaya göre, her 100 şoförden 17'si uykusuzluk dolayısıyla kazaya karışıyor."
Sağlık,Yaş pastalardaki tehlike: Sentetik gıda boyası,"Kimyasal ürünler kullanılarak üretilen sentetik gıda boyalarından elde edilen resim baskılı ve süslemeli yaş pastalar hiperaktivite bozukluğu, astım, kanser gibi rahatsızlıklara yol açabiliyor."
Sağlık,"“Okullar, vakaların düşük olduğu bölgelerde hibrit eğitim ile başlayabilir”","Bilim Kurulu Üyesi Prof. Dr. Tevfik Özlü, salgının düşük olduğu bölgelerde okulların kademeli olarak açılabileceğini belirterek, “Çok fazla vaka sayısının olmadığı yerlerde okullar kademeli hibrit eğitime başlayabilir” dedi."
Sağlık,İbn-i Sina’nın sihirli ilacı koronavirüs hastalarına umut oldu,"İbn-i Sina'nın sihirli ilacı olarak bilinen ve yabani çiğdemden elde edilen “Kolşisin”in, COVID-19’un organlara saldırısını durdurduğu belirlendi. 2 Türk doktor da kolşisini kalp hastalarında kullanarak, olumlu sonuç aldı."
Sağlık,Adana’daki inme merkezi hastalara şifa oluyor,Beyin damarlarının aniden tıkanıp oksijensiz kalmasıyla ortaya çıkan ‘inme’ nedeniyle hastalarda geçici ve kalıcı hasarlar oluşuyor. Adana’daki İnme Merkezi ise hastaların yüzde 80’ini sağlığına kavuşturuyor.
Sağlık,Bilinçsiz vitamin kullanımı fayda yerine zarar veriyor,"Salgın sürecinde bağışıklık sistemini güçlendirmek isteyenler vitaminlere yöneldi. Ancak ölçüsüz vitamin kullanımı fayda yerine zarar veriyor. Prof. Dr. Sıla Akhan, kişilerin doktor kontrolünde vitamin alması gerektiğine dikkat çekti."
Sağlık,'Türk hekimi' dünyada marka yarattı,"2020 yılında salgın nedeniyle yaşanan seyahat kısıtlamalarına rağmen, dünyanın dört bir yanından 1 milyon 200 bin turist kendini Türk hekimlerine emanet etti."
Sağlık,Salgın sürecinde uyuz vakaları arttı,Salgın sürecinde evde geçirilen zaman daha da arttı. Bu durum uyuz vakalarındaki artışı tetikledi. Koronavirüsten kaçarken uyuz hastalığına yakalanmamanın yolu ise yine hijyen kurallarına dikkat etmekten geçiyor.
Sağlık,Mutasyonlu virüsün tedavisinde plazma bağışının önemi büyük,"Koronavirüs tedavisinde önemi vurgulanan plazma bağışı, bulaş hızı yüksek olan mutasyonlu virüse karşı da etkili. Hastalığı atlatanlara ‘bağışta bulunun’ çağrısı yapılıyor."
Sağlık,Bakımevlerinde 2'nci doz aşı uygulanması başladı,"Koronavirüs ile mücadele kapsamında yürütülen aşılama programı kapsamında Aile, Çalışma ve Sosyal Hizmetler Bakanlığı'na bağlı engelli ve yaşlı bakım kuruluşlarında kalanlar ile personele ikinci doz aşı uygulaması başladı."
Sağlık,"COVID-19 tedbirleri, gribi ve antibiyotik kullanımını azalttı","Sağlık Bilimleri Üniversitesi (SBÜ) Rektör Yardımcısı Prof. Dr. Kemalettin Aydın, koronavirüs tedbirleri sayesinde grip, nezle gibi hastalıkların ve buna bağlı bilinçsiz antibiyotik kullanımının büyük oranda azaldığını bildirdi."
Sağlık,18 Şubat koronavirüs tablosu açıklandı… Bugünkü vaka sayısı…,"Sağlık Bakanlığı, 18 Şubat 2021 koronavirüs tablosunu paylaştı. Türkiye'de son 24 saatte 7 bin 241 kişiye koronavirüs tanısı konuldu. Bugünkü koronavirüs tablosu… 18 Şubat koronavirüs vaka sayısı..."
Sağlık,Koronavirüste toplam aşılama 6 milyonu geçti,Yeni tip koronavirüsle (COVID-19) mücadele kapsamında başlatılan aşı uygulaması kapsamında toplam aşılama 6 milyon 119 bin 882'ye ulaştı.
Sağlık,Uzmanlar aşının yan etkisinin milyonda bir olduğunu söylüyor,Dünya genelinde koronavirüs vakalarının düşüşünde aşılamanın önemli bir etkisi olsa da aşıların yan etkisi üzerine tartışmalar devam ediyor. Prof. Dr. Çağrı Büke aşı ve yan etkileri üzerine TRT Haber’in sorularını yanıtladı.
Sağlık,Kış aylarının sessiz katili: Karbonmonoksit,"Her yıl genç, yaşlı binlerce insan, farkına bile varmadan, günlük işlerini yaparken ya da uyurken karbonmonoksit zehirlenmesi nedeniyle hayatını kaybediyor. Peki bu sessiz ve sinsi katile karşı hangi önlemler alınmalı?"
Sağlık,Salgın süreci kedilerin psikolojisini bozdu,Salgın sürecinde karantinaya girilmesi ve evde daha fazla vakit geçirilmesi evcil hayvanları olumsuz etkiledi. Başta kediler olmak üzere ev içinde kendi alanının ihlal edildiğini düşünen hayvanların yaşadıkları stres nedeniyle psikolojileri bozuldu.
Sağlık,COVID-19’la mücadele döneminde kanser hastaları dikkatli olmalı,"Pandemi döneminde kanser hastalarının daha dikkatli davranması gerekiyor. Tedavi için hastaneye gidenlerin COVID-19 önlemlerine uyması şart. Beslenme, uyku, egzersiz ve moral dörtlüsü bu süreçte vücut direncini artırmak için önemli."
